,sample,objid,wid,clust
2699,20workers_rand2,31,208,0
2700,20workers_rand2,31,146,0
2701,20workers_rand2,31,148,0
2702,20workers_rand2,31,123,0
2703,20workers_rand2,31,118,1
2704,20workers_rand2,31,133,0
2705,20workers_rand2,31,181,0
2706,20workers_rand2,31,155,0
2707,20workers_rand2,31,246,0
2708,20workers_rand2,31,116,0
2709,20workers_rand2,31,218,0
2710,20workers_rand2,31,140,1
2711,20workers_rand2,31,137,0
2712,20workers_rand2,31,149,0
2713,20workers_rand2,31,156,0
2714,20workers_rand2,31,161,0
2715,20workers_rand2,32,146,0
2716,20workers_rand2,32,184,1
2717,20workers_rand2,32,97,0
2718,20workers_rand2,32,235,0
2719,20workers_rand2,32,116,0
2720,20workers_rand2,32,240,1
2721,20workers_rand2,32,147,1
2722,20workers_rand2,32,247,0
2723,20workers_rand2,32,156,0
2724,20workers_rand2,32,89,0
2725,20workers_rand2,32,175,0
2726,20workers_rand2,32,192,0
2727,20workers_rand2,32,166,1
2728,20workers_rand2,32,148,0
2729,20workers_rand2,32,218,0
2730,20workers_rand2,32,114,0
2731,20workers_rand2,32,120,0
2732,20workers_rand2,32,193,1
2733,20workers_rand2,32,225,0
2734,20workers_rand2,32,76,1
2735,20workers_rand2,33,135,0
2736,20workers_rand2,33,230,0
2737,20workers_rand2,33,209,0
2738,20workers_rand2,33,228,1
2739,20workers_rand2,33,82,1
2740,20workers_rand2,33,148,0
2741,20workers_rand2,33,140,0
2742,20workers_rand2,33,123,0
2743,20workers_rand2,33,116,0
2744,20workers_rand2,33,133,0
2745,20workers_rand2,33,9,0
2746,20workers_rand2,33,156,0
2747,20workers_rand2,33,239,0
2748,20workers_rand2,33,114,1
2749,20workers_rand2,33,219,0
2750,20workers_rand2,33,131,0
2751,20workers_rand2,33,181,0
2752,20workers_rand2,33,147,1
2753,20workers_rand2,33,175,0
2754,20workers_rand2,33,169,0
2755,20workers_rand2,34,143,1
2756,20workers_rand2,34,234,1
2757,20workers_rand2,34,197,1
2758,20workers_rand2,34,225,1
2759,20workers_rand2,34,135,1
2760,20workers_rand2,34,181,1
2761,20workers_rand2,34,146,1
2762,20workers_rand2,34,140,0
2763,20workers_rand2,34,133,1
2764,20workers_rand2,34,148,1
2765,20workers_rand2,34,260,0
2766,20workers_rand2,34,192,1
2767,20workers_rand2,34,131,1
2768,20workers_rand2,34,220,1
2769,20workers_rand2,34,137,1
2770,20workers_rand2,34,193,1
2771,20workers_rand2,34,156,1
2772,20workers_rand2,34,196,1
2773,20workers_rand2,34,169,1
2774,20workers_rand2,34,208,1
2775,20workers_rand2,37,148,1
2776,20workers_rand2,37,201,1
2777,20workers_rand2,37,208,0
2778,20workers_rand2,37,235,1
2779,20workers_rand2,37,241,0
2780,20workers_rand2,37,52,1
2781,20workers_rand2,37,156,1
2782,20workers_rand2,37,131,1
2783,20workers_rand2,37,140,0
2784,20workers_rand2,37,147,0
2785,20workers_rand2,37,199,0
2786,20workers_rand2,37,193,0
2787,20workers_rand2,37,133,0
2788,20workers_rand2,37,82,0
2789,20workers_rand2,37,146,0
2790,20workers_rand2,37,187,1
2791,20workers_rand2,37,182,1
2792,20workers_rand2,37,169,1
2793,20workers_rand2,37,234,0
2794,20workers_rand2,37,230,0
2795,20workers_rand2,40,133,0
2796,20workers_rand2,40,234,0
2797,20workers_rand2,40,193,1
2798,20workers_rand2,40,230,0
2799,20workers_rand2,40,205,0
2800,20workers_rand2,40,136,0
2801,20workers_rand2,40,140,0
2802,20workers_rand2,40,88,0
2803,20workers_rand2,40,9,0
2804,20workers_rand2,40,114,0
2805,20workers_rand2,40,181,0
2806,20workers_rand2,40,52,0
2807,20workers_rand2,40,246,0
2808,20workers_rand2,40,63,0
2809,20workers_rand2,40,196,0
2810,20workers_rand2,40,131,1
2811,20workers_rand2,40,148,1
2812,20workers_rand2,40,147,1
2813,20workers_rand2,40,75,0
2814,20workers_rand2,40,161,0
2815,20workers_rand2,41,140,1
2816,20workers_rand2,41,184,1
2817,20workers_rand2,41,250,1
2818,20workers_rand2,41,230,0
2819,20workers_rand2,41,219,0
2820,20workers_rand2,41,52,0
2821,20workers_rand2,41,148,1
2822,20workers_rand2,41,131,1
2823,20workers_rand2,41,133,0
2824,20workers_rand2,41,141,0
2825,20workers_rand2,41,260,1
2826,20workers_rand2,41,181,0
2827,20workers_rand2,41,118,1
2828,20workers_rand2,41,192,1
2829,20workers_rand2,41,146,0
2830,20workers_rand2,41,9,0
2831,20workers_rand2,41,156,0
2832,20workers_rand2,41,193,0
2833,20workers_rand2,41,196,0
2834,20workers_rand2,41,214,0
2835,20workers_rand2,42,140,0
2836,20workers_rand2,42,228,0
2837,20workers_rand2,42,199,0
2838,20workers_rand2,42,223,1
2839,20workers_rand2,42,208,1
2840,20workers_rand2,42,148,0
2841,20workers_rand2,42,175,1
2842,20workers_rand2,42,136,0
2843,20workers_rand2,42,133,1
2844,20workers_rand2,42,141,1
2845,20workers_rand2,42,187,0
2846,20workers_rand2,42,159,0
2847,20workers_rand2,42,239,0
2848,20workers_rand2,42,68,1
2849,20workers_rand2,42,116,1
2850,20workers_rand2,42,131,0
2851,20workers_rand2,42,52,0
2852,20workers_rand2,42,137,0
2853,20workers_rand2,42,161,0
2854,20workers_rand2,42,176,0
2855,20workers_rand2,47,140,1
2856,20workers_rand2,47,234,1
2857,20workers_rand2,47,209,1
2858,20workers_rand2,47,230,1
2859,20workers_rand2,47,214,0
2860,20workers_rand2,47,156,1
2861,20workers_rand2,47,143,0
2862,20workers_rand2,47,131,2
2863,20workers_rand2,47,126,2
2864,20workers_rand2,47,133,0
2865,20workers_rand2,47,184,1
2866,20workers_rand2,47,9,0
2867,20workers_rand2,47,246,2
2868,20workers_rand2,47,116,2
2869,20workers_rand2,47,218,2
2870,20workers_rand2,47,147,1
2871,20workers_rand2,47,201,0
2872,20workers_rand2,47,181,2
2873,20workers_rand2,47,175,0
2874,20workers_rand2,47,169,0
2875,20workers_rand3,1,208,0
2876,20workers_rand3,1,146,1
2877,20workers_rand3,1,181,0
2878,20workers_rand3,1,169,0
2879,20workers_rand3,1,75,0
2880,20workers_rand3,1,148,0
2881,20workers_rand3,1,219,0
2882,20workers_rand3,1,238,0
2883,20workers_rand3,1,140,0
2884,20workers_rand3,1,175,0
2885,20workers_rand3,1,247,0
2886,20workers_rand3,1,234,1
2887,20workers_rand3,1,199,0
2888,20workers_rand3,1,52,0
2889,20workers_rand3,1,156,0
2890,20workers_rand3,1,196,0
2891,20workers_rand3,1,239,0
2892,20workers_rand3,1,184,0
2893,20workers_rand3,1,223,0
2894,20workers_rand3,1,170,0
2895,20workers_rand3,4,192,0
2896,20workers_rand3,4,199,0
2897,20workers_rand3,4,223,1
2898,20workers_rand3,4,137,0
2899,20workers_rand3,4,184,0
2900,20workers_rand3,4,114,0
2901,20workers_rand3,4,219,0
2902,20workers_rand3,4,218,0
2903,20workers_rand3,4,140,0
2904,20workers_rand3,4,233,0
2905,20workers_rand3,4,169,0
2906,20workers_rand3,4,82,0
2907,20workers_rand3,4,235,0
2908,20workers_rand3,4,181,0
2909,20workers_rand3,4,131,0
2910,20workers_rand3,4,185,0
2911,20workers_rand3,4,234,0
2912,20workers_rand3,4,143,0
2913,20workers_rand3,4,230,0
2914,20workers_rand3,4,196,0
2915,20workers_rand3,7,159,1
2916,20workers_rand3,7,175,1
2917,20workers_rand3,7,230,0
2918,20workers_rand3,7,140,0
2919,20workers_rand3,7,146,1
2920,20workers_rand3,7,92,0
2921,20workers_rand3,7,218,0
2922,20workers_rand3,7,184,1
2923,20workers_rand3,7,120,0
2924,20workers_rand3,7,235,0
2925,20workers_rand3,7,161,0
2926,20workers_rand3,7,193,0
2927,20workers_rand3,7,239,0
2928,20workers_rand3,7,129,0
2929,20workers_rand3,7,234,1
2930,20workers_rand3,7,147,1
2931,20workers_rand3,7,241,0
2932,20workers_rand3,7,148,0
2933,20workers_rand3,7,247,1
2934,20workers_rand3,7,187,0
2935,20workers_rand3,8,199,0
2936,20workers_rand3,8,208,0
2937,20workers_rand3,8,239,0
2938,20workers_rand3,8,156,1
2939,20workers_rand3,8,193,0
2940,20workers_rand3,8,25,1
2941,20workers_rand3,8,235,1
2942,20workers_rand3,8,234,2
2943,20workers_rand3,8,133,0
2944,20workers_rand3,8,241,0
2945,20workers_rand3,8,196,0
2946,20workers_rand3,8,230,1
2947,20workers_rand3,8,270,1
2948,20workers_rand3,8,140,1
2949,20workers_rand3,8,118,0
2950,20workers_rand3,8,192,0
2951,20workers_rand3,8,82,0
2952,20workers_rand3,8,161,1
2953,20workers_rand3,8,267,0
2954,20workers_rand3,8,135,0
2955,20workers_rand3,10,169,0
2956,20workers_rand3,10,170,0
2957,20workers_rand3,10,230,0
2958,20workers_rand3,10,149,0
2959,20workers_rand3,10,156,0
2960,20workers_rand3,10,46,0
2961,20workers_rand3,10,233,0
2962,20workers_rand3,10,218,0
2963,20workers_rand3,10,140,0
2964,20workers_rand3,10,235,0
2965,20workers_rand3,10,175,0
2966,20workers_rand3,10,223,0
2967,20workers_rand3,10,139,0
2968,20workers_rand3,10,131,0
2969,20workers_rand3,10,133,0
2970,20workers_rand3,10,52,0
2971,20workers_rand3,10,240,0
2972,20workers_rand3,10,147,1
2973,20workers_rand3,10,193,0
2974,20workers_rand3,10,2,0
2975,20workers_rand3,20,169,3
2976,20workers_rand3,20,199,2
2977,20workers_rand3,20,217,2
2978,20workers_rand3,20,181,1
2979,20workers_rand3,20,189,1
2980,20workers_rand3,20,4,2
2981,20workers_rand3,20,214,3
2982,20workers_rand3,20,215,3
2983,20workers_rand3,20,174,4
2984,20workers_rand3,20,219,1
2985,20workers_rand3,20,192,1
2986,20workers_rand3,20,82,0
2987,20workers_rand3,20,238,2
2988,20workers_rand3,20,52,3
2989,20workers_rand3,20,54,1
2990,20workers_rand3,20,9,2
2991,20workers_rand3,20,218,1
2992,20workers_rand3,20,195,2
2993,20workers_rand3,20,230,1
2994,20workers_rand3,20,208,1
2995,20workers_rand3,15,148,0
2996,20workers_rand3,15,140,0
2997,20workers_rand3,15,225,0
2998,20workers_rand3,15,130,0
2999,20workers_rand3,15,146,0
3000,20workers_rand3,15,12,0
3001,20workers_rand3,15,223,0
3002,20workers_rand3,15,9,0
3003,20workers_rand3,15,116,0
3004,20workers_rand3,15,234,0
3005,20workers_rand3,15,150,0
3006,20workers_rand3,15,219,0
3007,20workers_rand3,15,272,0
3008,20workers_rand3,15,114,0
3009,20workers_rand3,15,56,1
3010,20workers_rand3,15,137,0
3011,20workers_rand3,15,235,0
3012,20workers_rand3,15,129,0
3013,20workers_rand3,15,156,0
3014,20workers_rand3,15,242,0
3015,20workers_rand3,18,184,0
3016,20workers_rand3,18,201,0
3017,20workers_rand3,18,214,0
3018,20workers_rand3,18,181,0
3019,20workers_rand3,18,194,0
3020,20workers_rand3,18,6,0
3021,20workers_rand3,18,211,0
3022,20workers_rand3,18,116,0
3023,20workers_rand3,18,81,0
3024,20workers_rand3,18,200,0
3025,20workers_rand3,18,199,0
3026,20workers_rand3,18,210,0
3027,20workers_rand3,18,225,0
3028,20workers_rand3,18,174,0
3029,20workers_rand3,18,54,0
3030,20workers_rand3,18,169,0
3031,20workers_rand3,18,217,0
3032,20workers_rand3,18,187,1
3033,20workers_rand3,18,218,0
3034,20workers_rand3,18,205,0
3035,20workers_rand3,21,196,0
3036,20workers_rand3,21,199,0
3037,20workers_rand3,21,217,0
3038,20workers_rand3,21,181,0
3039,20workers_rand3,21,189,0
3040,20workers_rand3,21,13,0
3041,20workers_rand3,21,214,0
3042,20workers_rand3,21,215,0
3043,20workers_rand3,21,81,0
3044,20workers_rand3,21,218,0
3045,20workers_rand3,21,201,0
3046,20workers_rand3,21,82,0
3047,20workers_rand3,21,230,0
3048,20workers_rand3,21,174,0
3049,20workers_rand3,21,57,0
3050,20workers_rand3,21,9,0
3051,20workers_rand3,21,219,0
3052,20workers_rand3,21,184,0
3053,20workers_rand3,21,225,0
3054,20workers_rand3,21,209,0
3055,20workers_rand3,22,169,0
3056,20workers_rand3,22,184,0
3057,20workers_rand3,22,213,1
3058,20workers_rand3,22,135,0
3059,20workers_rand3,22,189,0
3060,20workers_rand3,22,6,0
3061,20workers_rand3,22,210,0
3062,20workers_rand3,22,209,0
3063,20workers_rand3,22,172,0
3064,20workers_rand3,22,215,0
3065,20workers_rand3,22,198,0
3066,20workers_rand3,22,208,0
3067,20workers_rand3,22,220,0
3068,20workers_rand3,22,81,0
3069,20workers_rand3,22,54,0
3070,20workers_rand3,22,9,0
3071,20workers_rand3,22,214,0
3072,20workers_rand3,22,187,0
3073,20workers_rand3,22,217,0
3074,20workers_rand3,22,201,0
3075,20workers_rand3,25,199,1
3076,20workers_rand3,25,205,0
3077,20workers_rand3,25,235,0
3078,20workers_rand3,25,52,0
3079,20workers_rand3,25,169,0
3080,20workers_rand3,25,114,1
3081,20workers_rand3,25,234,0
3082,20workers_rand3,25,218,0
3083,20workers_rand3,25,146,0
3084,20workers_rand3,25,241,0
3085,20workers_rand3,25,201,1
3086,20workers_rand3,25,219,1
3087,20workers_rand3,25,253,1
3088,20workers_rand3,25,147,1
3089,20workers_rand3,25,140,1
3090,20workers_rand3,25,193,1
3091,20workers_rand3,25,250,0
3092,20workers_rand3,25,187,0
3093,20workers_rand3,25,248,0
3094,20workers_rand3,25,209,1
3095,20workers_rand3,26,198,1
3096,20workers_rand3,26,170,0
3097,20workers_rand3,26,228,1
3098,20workers_rand3,26,137,0
3099,20workers_rand3,26,156,0
3100,20workers_rand3,26,83,0
3101,20workers_rand3,26,222,0
3102,20workers_rand3,26,196,0
3103,20workers_rand3,26,133,0
3104,20workers_rand3,26,234,0
3105,20workers_rand3,26,193,0
3106,20workers_rand3,26,218,0
3107,20workers_rand3,26,214,0
3108,20workers_rand3,26,142,0
3109,20workers_rand3,26,130,0
3110,20workers_rand3,26,52,0
3111,20workers_rand3,26,230,0
3112,20workers_rand3,26,148,0
3113,20workers_rand3,26,235,0
3114,20workers_rand3,26,225,0
3115,20workers_rand3,27,137,0
3116,20workers_rand3,27,160,1
3117,20workers_rand3,27,230,0
3118,20workers_rand3,27,140,0
3119,20workers_rand3,27,149,0
3120,20workers_rand3,27,68,0
3121,20workers_rand3,27,218,0
3122,20workers_rand3,27,193,0
3123,20workers_rand3,27,135,0
3124,20workers_rand3,27,235,0
3125,20workers_rand3,27,52,0
3126,20workers_rand3,27,175,0
3127,20workers_rand3,27,247,0
3128,20workers_rand3,27,131,0
3129,20workers_rand3,27,118,0
3130,20workers_rand3,27,147,0
3131,20workers_rand3,27,245,0
3132,20workers_rand3,27,142,0
3133,20workers_rand3,27,239,0
3134,20workers_rand3,27,159,0
3135,20workers_rand3,28,228,1
3136,20workers_rand3,28,137,0
3137,20workers_rand3,28,201,0
3138,20workers_rand3,28,208,0
3139,20workers_rand3,28,114,1
3140,20workers_rand3,28,52,0
3141,20workers_rand3,28,234,0
3142,20workers_rand3,28,239,0
3143,20workers_rand3,28,146,0
3144,20workers_rand3,28,169,0
3145,20workers_rand3,28,252,0
3146,20workers_rand3,28,241,0
3147,20workers_rand3,28,213,0
3148,20workers_rand3,28,156,0
3149,20workers_rand3,28,9,0
3150,20workers_rand3,28,219,0
3151,20workers_rand3,28,250,0
3152,20workers_rand3,28,212,0
3153,20workers_rand3,28,230,0
3154,20workers_rand3,28,196,0
3155,20workers_rand3,29,184,1
3156,20workers_rand3,29,149,0
3157,20workers_rand3,29,241,1
3158,20workers_rand3,29,140,2
3159,20workers_rand3,29,131,0
3160,20workers_rand3,29,193,0
3161,20workers_rand3,29,181,1
3162,20workers_rand3,29,76,2
3163,20workers_rand3,29,82,2
3164,20workers_rand3,29,75,0
3165,20workers_rand3,29,68,0
3166,20workers_rand3,29,52,0
3167,20workers_rand3,29,81,2
3168,20workers_rand3,29,239,0
3169,20workers_rand3,29,161,0
3170,20workers_rand3,29,234,1
3171,20workers_rand3,29,146,1
3172,20workers_rand3,29,254,1
3173,20workers_rand3,29,175,0
3174,20workers_rand3,29,195,0
3175,20workers_rand3,30,211,1
3176,20workers_rand3,30,140,1
3177,20workers_rand3,30,175,1
3178,20workers_rand3,30,193,1
3179,20workers_rand3,30,68,1
3180,20workers_rand3,30,146,1
3181,20workers_rand3,30,223,1
3182,20workers_rand3,30,234,1
3183,20workers_rand3,30,131,1
3184,20workers_rand3,30,181,1
3185,20workers_rand3,30,239,1
3186,20workers_rand3,30,226,1
3187,20workers_rand3,30,199,1
3188,20workers_rand3,30,161,1
3189,20workers_rand3,30,143,1
3190,20workers_rand3,30,196,1
3191,20workers_rand3,30,241,1
3192,20workers_rand3,30,169,1
3193,20workers_rand3,30,225,1
3194,20workers_rand3,30,187,1
3195,20workers_rand3,31,181,0
3196,20workers_rand3,31,187,0
3197,20workers_rand3,31,234,0
3198,20workers_rand3,31,146,0
3199,20workers_rand3,31,155,0
3200,20workers_rand3,31,34,2
3201,20workers_rand3,31,219,0
3202,20workers_rand3,31,218,0
3203,20workers_rand3,31,135,0
3204,20workers_rand3,31,230,0
3205,20workers_rand3,31,175,0
3206,20workers_rand3,31,208,0
3207,20workers_rand3,31,214,0
3208,20workers_rand3,31,140,1
3209,20workers_rand3,31,133,0
3210,20workers_rand3,31,137,0
3211,20workers_rand3,31,235,1
3212,20workers_rand3,31,149,0
3213,20workers_rand3,31,245,0
3214,20workers_rand3,31,193,0
3215,20workers_rand3,32,223,0
3216,20workers_rand3,32,140,1
3217,20workers_rand3,32,175,0
3218,20workers_rand3,32,193,1
3219,20workers_rand3,32,66,0
3220,20workers_rand3,32,133,0
3221,20workers_rand3,32,225,0
3222,20workers_rand3,32,234,0
3223,20workers_rand3,32,116,0
3224,20workers_rand3,32,166,1
3225,20workers_rand3,32,239,0
3226,20workers_rand3,32,230,1
3227,20workers_rand3,32,169,0
3228,20workers_rand3,32,146,0
3229,20workers_rand3,32,148,0
3230,20workers_rand3,32,218,0
3231,20workers_rand3,32,240,1
3232,20workers_rand3,32,192,0
3233,20workers_rand3,32,219,0
3234,20workers_rand3,32,156,0
3235,20workers_rand3,33,9,0
3236,20workers_rand3,33,184,1
3237,20workers_rand3,33,225,0
3238,20workers_rand3,33,148,0
3239,20workers_rand3,33,156,0
3240,20workers_rand3,33,72,1
3241,20workers_rand3,33,218,0
3242,20workers_rand3,33,219,0
3243,20workers_rand3,33,135,0
3244,20workers_rand3,33,228,1
3245,20workers_rand3,33,193,0
3246,20workers_rand3,33,82,1
3247,20workers_rand3,33,214,0
3248,20workers_rand3,33,131,0
3249,20workers_rand3,33,133,0
3250,20workers_rand3,33,181,0
3251,20workers_rand3,33,230,0
3252,20workers_rand3,33,147,1
3253,20workers_rand3,33,235,0
3254,20workers_rand3,33,209,0
3255,20workers_rand3,34,234,1
3256,20workers_rand3,34,184,1
3257,20workers_rand3,34,225,1
3258,20workers_rand3,34,181,1
3259,20workers_rand3,34,192,1
3260,20workers_rand3,34,114,1
3261,20workers_rand3,34,218,1
3262,20workers_rand3,34,220,1
3263,20workers_rand3,34,143,1
3264,20workers_rand3,34,228,1
3265,20workers_rand3,34,9,0
3266,20workers_rand3,34,135,1
3267,20workers_rand3,34,197,1
3268,20workers_rand3,34,137,1
3269,20workers_rand3,34,148,1
3270,20workers_rand3,34,193,1
3271,20workers_rand3,34,230,1
3272,20workers_rand3,34,156,1
3273,20workers_rand3,34,243,1
3274,20workers_rand3,34,208,1
3275,20workers_rand3,37,199,0
3276,20workers_rand3,37,209,1
3277,20workers_rand3,37,235,1
3278,20workers_rand3,37,52,1
3279,20workers_rand3,37,193,0
3280,20workers_rand3,37,114,0
3281,20workers_rand3,37,234,0
3282,20workers_rand3,37,82,0
3283,20workers_rand3,37,148,1
3284,20workers_rand3,37,241,0
3285,20workers_rand3,37,208,0
3286,20workers_rand3,37,214,0
3287,20workers_rand3,37,250,0
3288,20workers_rand3,37,146,0
3289,20workers_rand3,37,147,0
3290,20workers_rand3,37,187,1
3291,20workers_rand3,37,239,0
3292,20workers_rand3,37,182,1
3293,20workers_rand3,37,247,1
3294,20workers_rand3,37,230,0
3295,20workers_rand3,40,181,0
3296,20workers_rand3,40,156,0
3297,20workers_rand3,40,225,0
3298,20workers_rand3,40,136,0
3299,20workers_rand3,40,52,0
3300,20workers_rand3,40,92,0
3301,20workers_rand3,40,218,0
3302,20workers_rand3,40,196,0
3303,20workers_rand3,40,133,0
3304,20workers_rand3,40,230,0
3305,20workers_rand3,40,187,0
3306,20workers_rand3,40,205,0
3307,20workers_rand3,40,239,0
3308,20workers_rand3,40,131,1
3309,20workers_rand3,40,114,0
3310,20workers_rand3,40,148,1
3311,20workers_rand3,40,234,0
3312,20workers_rand3,40,147,1
3313,20workers_rand3,40,214,0
3314,20workers_rand3,40,193,1
3315,20workers_rand3,41,184,1
3316,20workers_rand3,41,209,0
3317,20workers_rand3,41,230,0
3318,20workers_rand3,41,52,0
3319,20workers_rand3,41,181,0
3320,20workers_rand3,41,103,0
3321,20workers_rand3,41,225,0
3322,20workers_rand3,41,192,1
3323,20workers_rand3,41,140,1
3324,20workers_rand3,41,235,0
3325,20workers_rand3,41,208,0
3326,20workers_rand3,41,219,0
3327,20workers_rand3,41,250,1
3328,20workers_rand3,41,146,0
3329,20workers_rand3,41,141,0
3330,20workers_rand3,41,9,0
3331,20workers_rand3,41,240,1
3332,20workers_rand3,41,156,0
3333,20workers_rand3,41,247,0
3334,20workers_rand3,41,214,0
3335,20workers_rand3,42,187,0
3336,20workers_rand3,42,169,1
3337,20workers_rand3,42,192,0
3338,20workers_rand3,42,148,0
3339,20workers_rand3,42,159,0
3340,20workers_rand3,42,75,1
3341,20workers_rand3,42,219,1
3342,20workers_rand3,42,116,1
3343,20workers_rand3,42,140,0
3344,20workers_rand3,42,223,1
3345,20workers_rand3,42,156,0
3346,20workers_rand3,42,208,1
3347,20workers_rand3,42,235,1
3348,20workers_rand3,42,131,0
3349,20workers_rand3,42,141,1
3350,20workers_rand3,42,52,0
3351,20workers_rand3,42,228,0
3352,20workers_rand3,42,137,0
3353,20workers_rand3,42,234,0
3354,20workers_rand3,42,199,0
3355,20workers_rand3,47,184,1
3356,20workers_rand3,47,206,2
3357,20workers_rand3,47,192,0
3358,20workers_rand3,47,156,1
3359,20workers_rand3,47,9,0
3360,20workers_rand3,47,115,0
3361,20workers_rand3,47,219,2
3362,20workers_rand3,47,218,2
3363,20workers_rand3,47,140,1
3364,20workers_rand3,47,230,1
3365,20workers_rand3,47,199,2
3366,20workers_rand3,47,214,0
3367,20workers_rand3,47,239,2
3368,20workers_rand3,47,147,1
3369,20workers_rand3,47,133,0
3370,20workers_rand3,47,201,0
3371,20workers_rand3,47,234,1
3372,20workers_rand3,47,181,2
3373,20workers_rand3,47,241,1
3374,20workers_rand3,47,209,1
3375,20workers_rand0,1,116,0
3376,20workers_rand0,1,187,0
3377,20workers_rand0,1,131,0
3378,20workers_rand0,1,239,0
3379,20workers_rand0,1,199,0
3380,20workers_rand0,1,148,0
3381,20workers_rand0,1,170,0
3382,20workers_rand0,1,159,0
3383,20workers_rand0,1,246,0
3384,20workers_rand0,1,201,0
3385,20workers_rand0,1,146,1
3386,20workers_rand0,1,140,0
3387,20workers_rand0,1,184,0
3388,20workers_rand0,1,196,0
3389,20workers_rand0,1,219,0
3390,20workers_rand0,1,175,0
3391,20workers_rand0,1,75,0
3392,20workers_rand0,1,52,0
